,total_sqft,bath,price,price_per_sqft
12007,1150.0,2.0,38.08,3311.304347826087
12008,2019.0,3.0,70.67,3500.2476473501733
12009,986.0,2.0,31.0,3144.0162271805275
12010,1350.0,1.0,145.0,10740.74074074074
12011,800.0,8.0,140.0,17500.0
12012,1893.0,4.0,95.0,5018.489170628632
12013,1318.0,3.0,56.0,4248.86191198786
12014,1325.0,2.0,58.0,4377.358490566037
12015,800.0,2.0,33.0,4125.0
12016,1300.0,3.0,42.25,3250.0
12017,1300.0,2.0,60.0,4615.384615384615
12018,1010.0,2.0,52.0,5148.514851485149
12019,1260.0,2.0,75.0,5952.380952380952
12020,2500.0,4.0,170.0,6800.0
12021,1520.0,3.0,165.0,10855.263157894737
12022,1665.0,3.0,85.0,5105.105105105105
12023,1800.0,3.0,80.0,4444.444444444444
12024,1197.0,2.0,75.0,6265.664160401003
12025,1050.0,2.0,45.0,4285.714285714285
12026,910.0,4.0,194.0,21318.68131868132
12027,1241.0,2.0,68.0,5479.45205479452
12028,1567.0,2.0,62.0,3956.6049776643267
12029,1747.0,3.0,110.0,6296.508299942759
12030,1475.0,2.0,55.0,3728.813559322034
12031,600.0,4.0,70.0,11666.666666666666
12032,1524.0,4.0,400.0,26246.719160104985
12033,980.0,2.0,51.0,5204.081632653061
12034,966.0,2.0,58.0,6004.140786749483
12035,2360.0,3.0,185.0,7838.983050847458
12036,1112.0,2.0,62.0,5575.5395683453235
12037,550.0,1.0,16.0,2909.090909090909
12038,1760.0,3.0,90.0,5113.636363636364
12039,1830.0,2.0,113.0,6174.863387978142
12040,1175.0,2.0,67.77,5767.659574468085
12041,1175.0,2.0,41.0,3489.3617021276596
12042,1025.0,2.0,45.0,4390.243902439024
12043,1232.0,2.0,80.0,6493.506493506494
12044,1010.0,2.0,57.0,5643.564356435643
12045,1273.0,2.0,60.0,4713.275726630008
12046,1590.0,2.0,102.0,6415.094339622641
12047,1100.0,2.0,58.5,5318.181818181818
12048,1252.0,2.0,65.0,5191.693290734825
12049,2615.0,5.0,222.0,8489.483747609942
12050,1200.0,6.0,140.0,11666.666666666666
12051,1322.0,2.0,77.9,5892.586989409986
12052,1000.0,1.0,60.0,6000.0
12053,1755.0,3.0,117.0,6666.666666666667
12054,1135.0,2.0,46.0,4052.863436123348
12055,1200.0,10.0,180.0,15000.0
12056,1200.0,4.0,125.0,10416.666666666666
12057,1260.0,2.0,85.5,6785.714285714285
12058,3250.0,5.0,395.0,12153.846153846154
12059,3500.0,4.0,550.0,15714.285714285714
12060,1200.0,6.0,110.0,9166.666666666666
12061,1100.0,2.0,53.0,4818.181818181818
12062,1305.0,3.0,65.0,4980.842911877395
12063,1236.0,2.0,50.0,4045.3074433656957
12064,1125.0,1.0,45.0,4000.0
12065,1075.0,2.0,32.25,3000.0
12066,2000.0,3.0,85.0,4250.0
12067,772.0,5.0,60.0,7772.020725388601
12068,2999.97,6.0,110.0,3666.703333700004
12069,1150.0,2.0,42.0,3652.1739130434785
12070,1440.0,4.0,240.0,16666.666666666668
12071,1085.0,2.0,43.4,4000.0
12072,1785.0,3.0,165.0,9243.697478991597
12073,2475.0,4.0,300.0,12121.212121212122
12074,1930.0,4.0,120.0,6217.616580310881
12075,600.0,4.0,70.0,11666.666666666666
12076,800.0,1.0,45.0,5625.0
12077,2450.0,3.0,110.0,4489.7959183673465
12078,1200.0,4.0,120.0,10000.0
12079,1920.0,3.0,122.0,6354.166666666667
12080,1085.0,2.0,34.2,3152.0737327188945
12081,760.0,1.0,50.4,6631.578947368421
12082,1201.0,2.0,80.0,6661.1157368859285
12083,1615.0,3.0,97.0,6006.1919504643965
12084,1289.0,2.0,70.0,5430.566330488751
12085,1991.0,4.0,100.0,5022.601707684581
12086,1377.0,2.0,80.0,5809.731299927378
12087,2880.0,3.0,560.0,19444.444444444445
12088,1892.0,3.0,200.0,10570.824524312897
12089,2176.0,3.0,348.0,15992.64705882353
12090,663.0,1.0,32.82,4950.226244343891
12091,1165.0,2.0,33.65,2888.412017167382
12092,3554.0,4.0,340.0,9566.685424873382
12093,1260.0,2.0,45.5,3611.1111111111113
12094,1095.0,2.0,39.0,3561.6438356164385
12095,1050.0,2.0,65.0,6190.476190476191
12096,1176.0,2.0,50.0,4251.700680272109
12097,1801.0,3.0,115.0,6385.341476957246
12098,1315.0,2.0,55.0,4182.509505703422
12099,1194.0,2.0,46.0,3852.5963149078725
12100,2400.0,2.0,125.0,5208.333333333333
12101,1308.0,2.0,53.0,4051.987767584098
12102,4250.0,4.0,610.0,14352.941176470587
12103,1806.0,6.0,116.0,6423.034330011074
12104,3671.0,4.0,220.0,5992.917461182239
12105,2144.0,3.0,140.0,6529.850746268657
12106,1065.0,2.0,33.75,3169.0140845070423
12107,1205.0,2.0,67.0,5560.165975103734
12108,1160.0,2.0,40.58,3498.2758620689656
12109,750.0,4.0,90.0,12000.0
12110,1194.0,2.0,47.0,3936.348408710218
12111,1200.0,3.0,56.53,4710.833333333333
12112,1681.0,3.0,69.0,4104.699583581201
12113,1130.0,2.0,32.64,2888.495575221239
12114,3633.0,5.0,335.0,9221.029452243325
12115,1843.0,3.0,90.0,4883.342376559956
12116,1065.0,2.0,30.75,2887.323943661972
12117,1885.0,3.0,85.52,4536.870026525199
12118,1500.0,2.0,45.0,3000.0
12119,1210.0,2.0,69.0,5702.479338842975
12120,1126.0,2.0,39.4,3499.1119005328596
12121,1357.0,2.0,59.0,4347.826086956522
12122,1451.0,2.0,46.4,3197.7946243969677
12123,1600.0,3.0,185.0,11562.5
12124,950.0,2.0,55.0,5789.473684210527
12125,960.0,2.0,48.0,5000.0
12126,1625.0,3.0,92.0,5661.538461538462
12127,2200.0,4.0,150.0,6818.181818181818
12128,1607.0,2.0,112.0,6969.508400746733
12129,900.0,2.0,46.29,5143.333333333333
12130,1080.0,2.0,38.0,3518.5185185185187
12131,2300.0,3.0,250.0,10869.565217391304
12132,1708.0,3.0,64.05,3750.0
12133,2500.0,5.0,185.0,7400.0
12134,1690.0,2.0,116.0,6863.905325443787
12135,2100.0,3.0,145.0,6904.761904761905
12136,1269.0,2.0,97.0,7643.81402679275
12137,1243.0,2.0,46.0,3700.7240547063557
12138,1890.0,3.0,84.0,4444.444444444444
12139,1165.0,2.0,33.64,2887.5536480686696
12140,1196.0,2.0,56.81,4750.0
12141,1194.0,2.0,47.0,3936.348408710218
12142,1630.0,3.0,110.0,6748.4662576687115
12143,1063.0,2.0,42.52,4000.0
12144,1025.0,2.0,39.98,3900.4878048780483
12145,1067.0,2.0,38.0,3561.3870665417057
12146,1299.0,2.0,89.63,6899.923017705928
12147,1343.0,2.0,76.0,5658.972449739389
12148,1330.0,2.0,44.0,3308.2706766917295
12149,1524.0,2.0,72.0,4724.4094488188975
12150,2236.0,4.0,153.0,6842.57602862254
12151,2955.0,3.0,235.0,7952.622673434857
12152,1410.0,2.0,45.12,3200.0
12153,1581.0,3.0,76.0,4807.084123972169
12154,1205.0,2.0,79.0,6556.016597510374
12155,1270.0,2.0,95.25,7500.0
12156,1353.0,2.0,110.0,8130.081300813008
12157,1200.0,2.0,68.0,5666.666666666667
12158,1250.0,2.0,70.0,5600.0
12159,1950.2,3.0,261.0,13383.242744333915
12160,1157.0,2.0,69.0,5963.699222126188
12162,1000.0,2.0,40.0,4000.0
12163,602.0,1.0,33.0,5481.72757475083
12164,3000.0,4.0,900.0,30000.0
12165,1108.0,2.0,66.46,5998.194945848375
12166,1040.0,2.0,68.0,6538.461538461538
12167,1451.0,2.0,87.0,5995.864920744314
12168,1196.0,2.0,40.54,3389.632107023411
12169,850.0,1.0,37.32,4390.588235294118
12170,2171.66,3.0,298.0,13722.221710580847
12171,900.0,2.0,40.0,4444.444444444444
12172,720.0,1.0,33.0,4583.333333333333
12173,1573.0,3.0,115.0,7310.870947234584
12174,1026.0,2.0,60.8,5925.925925925926
12175,1400.0,2.0,78.0,5571.428571428572
12176,1400.0,2.0,40.44,2888.5714285714284
12177,2100.0,3.0,147.0,7000.0
12178,1150.0,2.0,48.5,4217.391304347826
12179,1500.0,3.0,88.0,5866.666666666667
12180,2400.0,3.0,380.0,15833.333333333334
12181,1200.0,3.0,240.0,20000.0
12182,1790.0,3.0,105.0,5865.921787709497
12183,1125.0,2.0,75.0,6666.666666666667
12185,1100.0,2.0,50.0,4545.454545454545
12187,1105.0,2.0,57.0,5158.371040723982
12188,1110.0,2.0,46.5,4189.189189189189
12189,708.0,1.0,41.0,5790.960451977401
12190,1027.0,2.0,44.0,4284.323271665044
12191,1600.0,3.0,100.0,6250.0
12192,3122.0,6.0,250.0,8007.687379884689
12193,1205.0,2.0,37.0,3070.539419087137
12194,1450.0,2.0,73.0,5034.482758620689
12195,750.0,4.0,125.0,16666.666666666668
12196,540.0,1.0,22.0,4074.074074074074
12197,1200.0,2.0,42.0,3500.0
12198,1200.0,5.0,260.0,21666.666666666668
12199,1837.0,2.0,95.0,5171.475231355471
12200,1346.0,2.0,76.01,5647.102526002973
12201,1012.0,2.0,68.0,6719.367588932806
12202,1950.2,3.0,193.0,9896.420879909752
12203,1125.0,2.0,55.0,4888.888888888889
12204,1500.0,2.0,60.0,4000.0
12205,1197.0,2.0,79.9,6675.020885547202
12206,1230.0,2.0,31.37,2550.4065040650407
12207,1100.0,2.0,47.0,4272.727272727273
12208,1563.0,2.0,52.0,3326.935380678183
12209,2240.0,4.0,700.0,31250.0
12210,3729.0,4.0,384.0,10297.666934835077
12211,1600.0,3.0,120.0,7500.0
12212,1715.0,3.0,120.0,6997.084548104956
12213,2400.0,4.0,180.0,7500.0
12214,1151.0,2.0,42.5,3692.44135534318
12215,1200.0,6.0,220.0,18333.333333333332
12216,1123.0,2.0,60.0,5342.831700801425
12217,1276.0,2.0,69.5,5446.7084639498435
12218,1315.0,2.0,77.0,5855.513307984791
12219,1270.0,2.0,50.79,3999.212598425197
12220,1325.0,2.0,52.0,3924.5283018867926
12221,1600.0,3.0,63.2,3950.0
12222,1660.0,3.0,104.0,6265.060240963855
12223,1299.0,2.0,58.0,4464.973056197075
12224,953.0,2.0,90.0,9443.861490031479
12225,1457.0,2.0,60.0,4118.050789293068
12226,1000.0,1.0,65.0,6500.0
12227,1100.0,2.0,76.3,6936.363636363636
12228,1075.0,2.0,33.53,3119.0697674418607
12229,1450.0,3.0,51.0,3517.2413793103447
12230,5515.0,6.0,425.0,7706.255666364461
12231,950.0,1.0,40.0,4210.526315789473
12232,1200.0,3.0,180.0,15000.0
12233,1013.0,2.0,60.0,5923.000987166831
12234,1140.0,2.0,56.0,4912.2807017543855
12235,2100.0,3.0,220.0,10476.190476190477
12236,1430.0,3.0,61.0,4265.734265734266
12237,600.0,3.0,95.0,15833.333333333334
12238,1600.0,3.0,77.0,4812.5
12239,1190.0,2.0,48.0,4033.6134453781515
12240,1625.0,3.0,95.0,5846.153846153846
12241,1210.0,2.0,53.0,4380.165289256199
12242,1615.0,3.0,150.0,9287.925696594428
12243,1180.0,2.0,85.0,7203.389830508475
12244,1500.0,2.0,91.0,6066.666666666667
12245,850.0,2.0,45.0,5294.117647058823
12246,1130.0,2.0,55.0,4867.256637168141
12247,907.0,2.0,38.0,4189.636163175303
12248,1300.0,2.0,90.0,6923.076923076923
12249,1891.0,3.0,110.0,5817.028027498678
12250,1735.0,3.0,78.0,4495.677233429395
12251,1075.0,2.0,33.0,3069.767441860465
12253,2040.0,4.0,123.0,6029.411764705882
12254,1590.0,3.0,57.0,3584.9056603773583
12255,1600.0,5.0,140.0,8750.0
12256,1160.0,2.0,55.0,4741.379310344828
12257,930.0,1.0,55.0,5913.978494623656
12258,1010.0,2.0,58.0,5742.574257425743
12259,1221.0,2.0,68.0,5569.205569205569
12260,2400.0,4.0,470.0,19583.333333333332
12261,1108.0,2.0,87.48,7895.306859205776
12262,1000.0,4.0,120.0,12000.0
12263,1370.0,2.0,70.0,5109.489051094891
12264,920.0,2.0,41.5,4510.869565217391
12265,1277.0,2.0,79.89,6256.068911511355
12266,1213.0,2.0,38.1,3140.9727947238252
12267,1653.0,3.0,85.0,5142.165759225651
12268,2400.0,3.0,140.0,5833.333333333333
12269,3000.0,5.0,500.0,16666.666666666668
12270,1600.0,4.0,250.0,15625.0
12271,1321.0,2.0,40.0,3028.009084027252
12272,1570.0,3.0,68.0,4331.210191082802
12273,1150.0,8.0,70.0,6086.95652173913
12274,1053.0,2.0,44.0,4178.537511870845
12275,1325.0,2.0,56.0,4226.415094339623
12276,1169.0,2.0,50.11,4286.569717707443
12277,1274.0,2.0,90.0,7064.36420722135
12278,1317.0,2.0,52.0,3948.3675018982535
12279,1195.0,2.0,75.0,6276.150627615063
12281,940.0,2.0,35.0,3723.404255319149
12282,1820.0,3.0,95.5,5247.252747252747
12283,1450.0,3.0,53.6,3696.551724137931
12284,1615.0,3.0,96.9,6000.0
12285,2200.0,2.0,99.0,4500.0
12286,985.0,2.0,62.5,6345.177664974619
12287,1116.0,2.0,33.0,2956.989247311828
12288,656.0,2.0,25.0,3810.9756097560976
12289,1105.0,2.0,39.5,3574.660633484163
12290,1220.0,2.0,55.0,4508.196721311476
12291,1400.0,3.0,74.0,5285.714285714285
12292,2400.0,3.0,185.0,7708.333333333333
12293,850.0,3.0,63.0,7411.764705882353
12294,1000.0,2.0,35.0,3500.0
12295,1660.0,3.0,80.0,4819.277108433735
12296,1330.0,2.0,57.0,4285.714285714285
12297,1165.0,2.0,52.0,4463.519313304721
12298,1153.0,2.0,56.0,4856.895056374675
12299,1270.0,2.0,45.0,3543.3070866141734
12300,1070.0,2.0,38.0,3551.4018691588785
12301,1427.0,2.0,85.0,5956.552207428171
12302,1420.0,2.0,95.0,6690.140845070423
12303,1600.0,5.0,130.0,8125.0
12304,2031.0,2.0,200.0,9847.365829640572
12305,1454.0,2.0,90.0,6189.821182943604
12306,1116.0,2.0,48.76,4369.1756272401435
12307,2000.0,3.0,180.0,9000.0
12308,1346.0,2.0,74.03,5500.0
12309,1062.0,2.0,50.0,4708.097928436911
12310,700.0,1.0,25.5,3642.8571428571427
12311,1405.0,2.0,99.0,7046.26334519573
12312,1100.0,2.0,50.0,4545.454545454545
12313,2153.0,4.0,120.0,5573.61820715281
12314,1200.0,3.0,120.0,10000.0
12315,2135.0,3.0,170.0,7962.529274004683
12316,1125.0,2.0,47.0,4177.777777777777
12317,1350.0,2.0,47.25,3500.0
12318,1068.0,2.0,48.0,4494.38202247191
12319,940.0,2.0,32.9,3500.0
12320,1063.0,2.0,32.79,3084.6660395108183
12321,1382.0,2.0,84.5,6114.3270622286545
12322,936.0,2.0,45.0,4807.692307692308
12323,1400.0,2.0,60.0,4285.714285714285
12324,475.0,1.0,26.0,5473.684210526316
12325,1200.0,2.0,115.0,9583.333333333334
12326,1450.0,3.0,65.0,4482.758620689655
12327,1162.0,2.0,52.0,4475.043029259897
12328,1161.0,2.0,48.75,4198.966408268734
12329,1623.29,2.0,105.0,6468.345150897252
12330,1260.0,2.0,70.0,5555.555555555556
12331,1672.0,3.0,190.0,11363.636363636364
12332,3000.0,4.0,240.0,8000.0
12333,1500.0,2.0,70.0,4666.666666666667
12335,1650.0,6.0,200.0,12121.212121212122
12336,2000.0,3.0,200.0,10000.0
12337,1675.0,1.0,241.0,14388.059701492537
12338,1200.0,3.0,150.0,12500.0
12339,1100.0,2.0,46.2,4200.0
12340,1400.0,2.0,56.0,4000.0
12341,2257.0,3.0,155.0,6867.523260965884
12342,1153.0,2.0,56.5,4900.260190806592
12343,1197.0,2.0,56.86,4750.208855472013
12344,1150.0,2.0,90.0,7826.086956521739
12345,595.0,1.0,40.0,6722.689075630252
12346,1837.0,3.0,110.0,5988.023952095808
12347,3750.0,4.0,190.0,5066.666666666667
12348,1830.0,3.0,91.86,5019.672131147541
12349,1715.0,3.0,115.0,6705.539358600583
12350,970.0,2.0,35.0,3608.2474226804125
12351,1200.0,3.0,148.0,12333.333333333334
12352,2700.0,5.0,95.75,3546.296296296296
12353,5480.0,4.0,400.0,7299.270072992701
12354,2400.0,5.0,135.0,5625.0
12355,3040.0,4.0,135.0,4440.789473684211
12356,1168.0,2.0,66.0,5650.684931506849
12357,1160.0,2.0,36.54,3150.0
12358,1500.0,3.0,75.0,5000.0
12359,600.0,2.0,72.0,12000.0
12360,1200.0,7.0,250.0,20833.333333333332
12361,850.0,2.0,25.4,2988.235294117647
12362,935.0,2.0,39.0,4171.122994652406
12363,1200.0,5.0,235.0,19583.333333333332
12364,654.0,1.0,49.0,7492.354740061162
12365,1650.0,3.0,180.0,10909.09090909091
12366,5656.0,5.0,499.0,8822.489391796322
12367,1300.0,2.0,33.0,2538.4615384615386
12368,950.0,2.0,60.0,6315.789473684211
12369,1250.0,3.0,54.0,4320.0
12370,1072.0,2.0,42.87,3999.0671641791046
12371,1425.0,2.0,65.0,4561.403508771929
12372,1165.0,1.0,42.09,3612.8755364806866
12373,1390.0,2.0,69.49,4999.2805755395675
12374,1510.0,3.0,78.0,5165.562913907284
12375,1305.0,2.0,90.0,6896.551724137931
12376,1200.0,6.0,170.0,14166.666666666666
12377,866.0,2.0,32.0,3695.150115473441
12378,1231.0,2.0,84.5,6864.337936636881
12379,1360.0,2.0,45.0,3308.823529411765
12380,2500.0,3.0,138.0,5520.0
12381,1140.0,2.0,55.0,4824.561403508772
12382,525.0,1.0,30.0,5714.285714285715
12383,1295.0,2.0,64.5,4980.694980694981
12384,1020.0,2.0,45.75,4485.294117647059
12385,3504.0,4.0,262.0,7477.16894977169
12386,1200.0,1.0,50.0,4166.666666666667
12387,1100.0,2.0,41.0,3727.2727272727275
12388,4723.0,4.0,500.0,10586.491636671608
12389,820.0,2.0,37.0,4512.195121951219
12390,3508.0,4.0,386.0,11003.420752565564
12391,3700.0,4.0,400.0,10810.81081081081
12392,1354.0,2.0,70.0,5169.8670605613
12393,2453.0,3.0,250.0,10191.602119853242
12394,1154.0,2.0,51.8,4488.734835355286
12395,1680.0,2.0,92.0,5476.190476190476
12396,1205.0,2.0,60.0,4979.253112033195
12397,1400.0,2.0,86.0,6142.857142857143
12398,1625.0,3.0,150.0,9230.76923076923
12399,1500.0,3.0,73.0,4866.666666666667
12400,1520.0,2.0,80.0,5263.1578947368425
12401,1300.0,3.0,65.0,5000.0
12402,1150.0,2.0,47.0,4086.9565217391305
12403,1762.0,3.0,109.0,6186.152099886493
12404,1153.0,2.0,58.0,5030.3555941023415
12405,2650.0,4.0,223.0,8415.094339622641
12406,1350.0,2.0,47.0,3481.4814814814813
12407,950.0,2.0,56.0,5894.736842105263
12408,3295.0,3.0,310.0,9408.194233687405
12409,1515.0,3.0,80.5,5313.531353135313
12410,1100.0,2.0,30.0,2727.2727272727275
12411,1250.0,2.0,65.0,5200.0
12412,1200.0,2.0,120.0,10000.0
12413,2500.0,8.0,95.0,3800.0
12414,1200.0,4.0,100.0,8333.333333333334
12415,1355.0,2.0,51.5,3800.7380073800737
12416,1115.0,3.0,39.14,3510.3139013452915
12417,1275.0,3.0,45.0,3529.4117647058824
12418,2051.0,3.0,170.0,8288.639687957095
12419,1470.0,2.0,99.0,6734.693877551021
12420,1550.0,2.0,70.0,4516.129032258064
12421,1270.0,2.0,73.0,5748.031496062992
12422,2119.0,4.0,111.0,5238.319962246343
12423,1600.0,3.0,170.0,10625.0
12424,1320.0,2.0,50.0,3787.878787878788
12425,2505.0,3.0,165.0,6586.826347305389
12426,1410.0,2.0,54.0,3829.7872340425533
12427,1200.0,2.0,70.0,5833.333333333333
12428,1705.0,2.0,86.96,5100.2932551319645
12429,995.0,2.0,48.0,4824.120603015075
12430,1081.0,2.0,52.0,4810.360777058279
12431,1194.0,2.0,46.0,3852.5963149078725
12432,605.0,1.0,30.24,4998.347107438017
12433,567.0,1.0,25.0,4409.171075837742
12434,1718.0,3.0,275.0,16006.9848661234
12436,600.0,5.0,135.0,22500.0
12437,1715.0,3.0,105.0,6122.448979591837
12438,3206.0,5.0,270.0,8421.70929507174
12439,1500.0,4.0,235.0,15666.666666666666
12440,1846.0,3.0,120.0,6500.541711809317
12441,600.0,3.0,90.0,15000.0
12442,1015.0,2.0,56.0,5517.241379310345
12443,4350.0,8.0,2600.0,59770.11494252874
12444,1100.0,2.0,36.0,3272.7272727272725
12445,1965.0,4.0,125.0,6361.323155216285
12446,1021.0,2.0,45.9,4495.592556317336
12447,1230.0,2.0,67.65,5500.000000000001
12448,1260.0,2.0,55.0,4365.079365079365
12449,2400.0,4.0,700.0,29166.666666666668
12450,1894.0,4.0,114.0,6019.007391763464
12451,1500.0,4.0,233.0,15533.333333333334
12452,1950.0,3.0,131.0,6717.948717948718
12453,1231.0,2.0,66.0,5361.494719740049
12454,1236.0,2.0,58.0,4692.556634304207
12455,1800.0,3.0,120.0,6666.666666666667
12456,1650.0,3.0,135.0,8181.818181818182
12457,750.0,3.0,88.0,11733.333333333334
12458,1443.0,2.0,70.0,4851.004851004851
12459,886.0,4.0,120.0,13544.018058690745
12460,925.0,2.0,68.0,7351.351351351352
12461,1305.0,3.0,33.28,2550.191570881226
12462,1190.0,2.0,46.41,3900.0
12463,1284.0,2.0,53.36,4155.763239875389
12464,350.0,3.0,45.0,12857.142857142857
12465,875.0,3.0,115.0,13142.857142857143
12466,1325.0,2.0,59.0,4452.830188679245
12467,2400.0,5.0,750.0,31250.0
12468,1183.0,2.0,79.54,6723.584108199494
12469,1750.0,3.0,100.0,5714.285714285715
12470,16335.0,4.0,149.0,912.1518212427303
12471,747.0,1.0,27.0,3614.4578313253014
12472,1342.0,2.0,90.0,6706.408345752608
12473,1113.0,2.0,52.0,4672.057502246182
12474,1738.0,3.0,110.0,6329.113924050633
12475,1206.0,2.0,90.0,7462.686567164179
12476,2790.0,4.0,198.0,7096.774193548387
12477,1162.0,2.0,59.0,5077.452667814114
12478,1194.0,2.0,46.0,3852.5963149078725
12479,1857.0,4.0,155.0,8346.795907377491
12480,3500.0,6.0,115.0,3285.714285714286
12481,1763.0,3.0,240.0,13613.159387407828
12482,1150.0,2.0,45.99,3999.1304347826085
12483,2400.0,5.0,550.0,22916.666666666668
12484,1290.0,2.0,72.0,5581.395348837209
12485,3408.0,5.0,145.0,4254.694835680752
12486,900.0,2.0,145.0,16111.111111111111
12487,1150.0,2.0,70.0,6086.95652173913
12488,1040.0,2.0,109.0,10480.76923076923
12489,1160.0,2.0,64.08,5524.137931034483
12490,900.0,2.0,27.0,3000.0
12491,1750.0,3.0,185.0,10571.42857142857
12492,1320.0,2.0,38.12,2887.8787878787875
12493,2240.0,4.0,160.0,7142.857142857143
12494,891.0,2.0,26.0,2918.0695847362513
12495,1000.0,4.0,80.0,8000.0
12496,1852.0,3.0,125.0,6749.460043196545
12497,1323.0,2.0,42.0,3174.6031746031745
12498,1404.0,2.0,67.5,4807.692307692308
12499,1370.0,2.0,60.0,4379.56204379562
12500,1385.0,2.0,48.48,3500.361010830325
12501,1129.0,2.0,50.0,4428.697962798937
12502,1876.0,3.0,150.0,7995.735607675906
12503,1720.0,3.0,95.0,5523.2558139534885
12504,1200.0,4.0,80.0,6666.666666666667
12505,1175.0,2.0,86.68,7377.021276595745
12506,500.0,1.0,51.0,10200.0
12507,1200.0,5.0,85.0,7083.333333333333
12508,1200.0,1.0,295.0,24583.333333333332
12509,1893.0,3.0,130.0,6867.406233491812
12510,1430.0,3.0,52.0,3636.3636363636365
12511,850.0,2.0,45.0,5294.117647058823
12512,1392.0,2.0,110.0,7902.298850574713
12513,1938.0,3.0,105.0,5417.956656346749
12514,1020.0,2.0,52.0,5098.0392156862745
12515,2400.0,2.0,360.0,15000.0
12516,1832.0,3.0,160.0,8733.624454148472
12517,1423.0,2.0,85.0,5973.295853829937
12518,1432.0,2.0,85.0,5935.754189944134
12519,1350.0,4.0,235.0,17407.40740740741
12520,1500.0,6.0,270.0,18000.0
12521,1480.0,3.0,65.0,4391.891891891892
12522,1843.0,3.0,96.2,5219.750406945198
12523,760.0,4.0,95.0,12500.0
12524,1916.0,2.0,150.0,7828.8100208768265
12525,1255.0,2.0,55.5,4422.310756972111
12526,1160.0,2.0,44.08,3800.0
12527,2640.0,2.0,170.0,6439.393939393939
12528,1160.0,2.0,53.0,4568.9655172413795
12529,1200.0,2.0,80.0,6666.666666666667
12530,1100.0,2.0,44.0,4000.0
12531,1500.0,3.0,100.0,6666.666666666667
12532,1336.0,2.0,50.35,3768.7125748502995
12533,1065.0,2.0,46.0,4319.24882629108
12534,1294.0,2.0,115.0,8887.171561051005
12535,1550.0,3.0,68.5,4419.354838709677
12536,1216.0,2.0,75.0,6167.763157894737
12537,1005.0,2.0,40.0,3980.0995024875624
12538,1430.0,2.0,102.0,7132.867132867133
12539,4100.0,4.0,660.0,16097.560975609756
12540,1660.0,3.0,125.0,7530.120481927711
12541,1430.0,2.0,56.0,3916.083916083916
12542,1470.0,2.0,75.0,5102.040816326531
12543,1045.0,2.0,76.77,7346.411483253589
12545,950.0,2.0,30.0,3157.8947368421054
12546,1382.0,3.0,65.0,4703.328509406657
12547,930.0,2.0,46.0,4946.236559139785
12548,1660.0,2.0,116.0,6987.951807228916
12549,1290.0,2.0,71.95,5577.519379844961
12550,1010.0,2.0,45.0,4455.445544554455
12551,3050.0,4.0,130.0,4262.295081967213
12552,1200.0,2.0,71.0,5916.666666666667
12553,1650.0,3.0,140.0,8484.848484848484
12554,1636.0,3.0,88.0,5378.973105134474
12555,2367.0,3.0,320.0,13519.22264469793
12556,1153.0,2.0,56.55,4904.596704249783
12557,2087.01,4.0,160.0,7666.470213367448
12558,1200.0,2.0,47.0,3916.6666666666665
12559,1844.0,3.0,89.0,4826.46420824295
12561,1215.0,2.0,43.75,3600.8230452674898
12562,1194.0,2.0,57.0,4773.869346733668
12563,1220.0,2.0,52.0,4262.295081967213
12564,3150.0,4.0,150.0,4761.9047619047615
12565,525.0,1.0,26.0,4952.380952380952
12566,955.0,2.0,37.97,3975.916230366492
12567,2000.0,5.0,75.0,3750.0
12568,884.0,2.0,48.0,5429.864253393665
12569,1250.0,2.0,68.75,5500.0
12570,7000.0,2.0,135.0,1928.5714285714287
12571,2400.0,4.0,300.0,12500.0
12572,2990.0,4.0,225.0,7525.083612040134
12573,1195.0,2.0,52.0,4351.464435146443
12574,2559.0,1.0,55.0,2149.2770613520906
12575,1200.0,2.0,33.0,2750.0
12576,984.0,2.0,45.75,4649.390243902439
12577,1089.0,2.0,40.0,3673.094582185491
12578,1165.0,2.0,52.0,4463.519313304721
12579,410.0,1.0,10.0,2439.0243902439024
12580,1482.0,3.0,110.0,7422.402159244264
12581,1200.0,2.0,68.0,5666.666666666667
12582,1938.0,3.0,113.0,5830.7533539731685
12583,1166.0,2.0,34.97,2999.1423670668955
12584,1275.0,2.0,55.46,4349.803921568628
12585,1140.0,2.0,43.0,3771.9298245614036
12586,3734.0,5.0,430.0,11515.800749866095
12587,720.0,1.0,28.0,3888.8888888888887
12588,1200.0,3.0,228.0,19000.0
12589,1100.0,2.0,90.0,8181.818181818182
12590,1162.0,2.0,98.77,8500.0
12591,540.0,1.0,35.0,6481.481481481482
12592,1550.0,2.0,73.5,4741.935483870968
12593,1300.0,3.0,145.0,11153.846153846154
12594,1200.0,5.0,130.0,10833.333333333334
12595,1220.0,2.0,60.0,4918.0327868852455
12596,964.0,2.0,62.0,6431.535269709543
12597,1500.0,3.0,50.0,3333.3333333333335
12598,1347.0,2.0,44.0,3266.5181885671864
12599,5000.0,5.0,250.0,5000.0
12600,3000.0,4.0,140.0,4666.666666666667
12601,1120.0,2.0,42.5,3794.6428571428573
12602,600.0,1.0,22.8,3800.0
12603,2321.0,4.0,157.0,6764.325721671693
12604,540.0,1.0,24.0,4444.444444444444
12605,1150.0,2.0,57.0,4956.521739130435
12606,1484.0,3.0,75.0,5053.908355795148
12607,1680.0,2.0,68.0,4047.6190476190477
